step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
309,18.084459,bic,bic,1.708,22.992,52.34,12.0,0.0,-0.5912000000000004
310,18.110417,bic,bic,4.528,25.95,36.998,9.0,14.0,1.9329999999999994
311,18.19985,bic,bic,3.556,92.214,42.285,8.0,5.0,-5.665400000000001
312,18.232871,bic,bic,1.174,33.036,55.95,8.0,0.0,-2.1296000000000004
313,18.335039,bic,bic,1.175,101.917,61.696,9.0,0.0,-9.0167
314,18.361144,bic,bic,0.795,26.493,56.97,9.0,0.0,-1.8543000000000003
315,18.389308,bic,bic,1.022,28.006,53.737,9.0,0.0,-1.7786000000000002
316,18.416824,bic,bic,0.963,27.459,47.207,11.0,0.0,-1.7829000000000002
317,18.497382,bic,bic,4.219,83.793,51.78,11.0,0.0,-4.1603
318,18.54914,bic,bic,0.864,27.683,52.66,7.0,0.0,-1.9043
319,18.672443,bic,bic,2.929,123.284,61.488,8.0,0.0,-9.399400000000002
320,18.72105,bic,bic,0.751,24.218,55.559,8.0,0.0,-1.6708000000000003
321,18.809562,bic,bic,3.814,88.344,59.657,10.0,0.0,-5.0204
322,18.835544,bic,bic,1.311,26.193,55.474,10.0,0.0,-1.3083000000000005
323,18.863958,bic,bic,4.42,23.269,42.96,10.0,0.0,2.0931
324,18.910469,bic,bic,4.559,24.165,35.924,11.0,0.0,2.1425
325,18.942188,bic,bic,5.021,31.973,32.049,11.0,0.0,1.8236999999999997
326,18.980404,bic,bic,4.404,38.362,32.836,13.0,0.0,0.5677999999999996
327,19.153922,bic,bic,3.019,172.872,50.34,13.0,0.0,-14.268200000000002
328,19.185104,bic,bic,0.686,31.694,93.348,9.0,9.0,-2.4834
329,19.265069,bic,bic,0.603,79.953,71.763,9.0,0.0,-7.3923000000000005
330,19.30638,bic,bic,1.303,41.289,68.853,10.0,0.0,-2.8259000000000007
331,19.341556,bic,bic,1.963,35.151,54.688,10.0,0.0,-1.5521000000000003
332,20.403486,bic,bic,2.805,1073.477,181.977,1.0,100.0,-104.54270000000001
