step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
74,3.524325,westwood,westwood,1.089,1260.924,1264.234,183.0,0.0,-125.0034
75,3.554306,westwood,westwood,1.103,1290.843,1269.689,186.0,0.0,-127.98130000000002
76,3.586841,westwood,westwood,1.105,1322.282,1283.571,187.0,0.0,-131.1232
77,3.654733,westwood,westwood,1.117,1348.369,1296.489,189.0,0.0,-133.7199
78,3.687808,westwood,westwood,1.094,1363.638,1319.446,191.0,0.0,-135.2698
79,3.717501,westwood,westwood,1.087,1393.409,1328.692,192.0,0.0,-138.25390000000002
80,3.77329,westwood,westwood,1.079,1429.558,1353.602,194.0,0.0,-141.8768
81,3.839452,westwood,westwood,1.115,1415.704,1370.464,197.0,0.0,-140.4554
82,3.899682,westwood,westwood,1.14,1411.608,1373.55,199.0,0.0,-140.0208
83,3.935032,westwood,westwood,1.096,1376.703,1383.443,202.0,0.0,-136.5743
84,3.963032,westwood,westwood,1.134,1404.529,1386.658,204.0,0.0,-139.3189
85,4.036793,westwood,westwood,1.13,1458.868,1397.62,206.0,0.0,-144.7568
86,4.078675,westwood,westwood,1.104,1495.638,1416.578,208.0,0.0,-148.45979999999997
87,4.134731,westwood,westwood,1.145,1475.186,1433.224,211.0,0.0,-146.37359999999998
88,4.162641,westwood,westwood,1.099,1503.571,1447.838,213.0,0.0,-149.2581
89,4.197945,westwood,westwood,1.102,1468.516,1459.216,214.0,0.0,-145.74960000000002
90,4.245842,westwood,westwood,1.136,1516.147,1467.354,216.0,0.0,-150.4787
91,4.279357,westwood,westwood,1.11,1550.014,1488.582,219.0,0.0,-153.89139999999998
92,4.331092,westwood,westwood,1.111,1568.51,1507.819,222.0,0.0,-155.74
93,4.375558,westwood,westwood,1.1,1582.533,1532.221,225.0,0.0,-157.1533
94,4.403471,westwood,westwood,1.143,1548.929,1534.162,227.0,0.0,-153.74990000000003
95,4.467849,westwood,westwood,1.137,1604.981,1543.015,228.0,0.0,-159.36110000000002
96,4.494621,westwood,westwood,1.112,1620.353,1559.468,230.0,0.0,-160.9233
97,4.523401,westwood,westwood,1.175,1538.382,1571.41,233.0,0.0,-152.66320000000002
98,4.563315,westwood,westwood,1.161,1578.211,1570.669,235.0,0.0,-156.6601
99,4.626453,westwood,westwood,1.148,1445.91,1557.659,237.0,0.0,-143.443
100,4.662636,westwood,westwood,1.258,1482.155,1537.98,238.0,0.0,-146.95749999999998
101,4.727955,westwood,westwood,1.24,1547.17,1534.416,240.0,0.0,-153.477
102,4.755725,westwood,westwood,1.176,1574.917,1541.815,241.0,0.0,-156.31570000000002
103,4.827585,westwood,westwood,1.179,1646.577,1560.298,243.0,0.0,-163.4787
104,4.860255,westwood,westwood,1.138,1679.393,1604.812,246.0,0.0,-166.8013
105,4.945442,westwood,westwood,1.129,1756.5,1643.085,249.0,0.0,-174.52100000000002
106,4.979796,westwood,westwood,1.088,1783.375,1685.069,251.0,0.0,-177.2495
107,5.048716,westwood,westwood,1.094,1830.357,1713.444,253.0,0.0,-181.94170000000003
108,5.076416,westwood,westwood,1.067,1832.332,1740.315,255.0,0.0,-182.1662
109,5.105074,westwood,westwood,1.073,1847.46,1765.542,257.0,0.0,-183.673
110,5.156964,westwood,westwood,1.072,1899.139,1782.242,257.0,0.0,-188.8419
111,5.187575,westwood,westwood,1.086,1845.021,1812.152,260.0,0.0,-183.4161
112,5.218115,westwood,westwood,1.094,1839.781,1820.162,262.0,0.0,-182.88410000000002
113,5.307913,westwood,westwood,1.114,1904.619,1834.55,265.0,0.0,-189.3479
114,5.354757,westwood,westwood,1.079,1929.804,1859.501,267.0,0.0,-191.90140000000002
