step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
156,12.927013,cubic,cubic,0.49,136.736,149.286,9.0,0.0,-13.1836
157,13.066491,cubic,cubic,0.704,139.673,144.793,9.0,0.0,-13.263300000000001
158,13.105196,cubic,cubic,0.746,166.981,146.089,10.0,0.0,-15.9521
159,13.208331,cubic,cubic,0.624,141.808,145.554,10.0,0.0,-13.556799999999999
160,13.249744,cubic,cubic,0.817,143.411,143.936,10.0,0.0,-13.5241
161,13.348063,cubic,cubic,0.817,139.793,133.596,10.0,0.0,-13.162300000000002
162,13.397093,cubic,cubic,0.817,188.762,141.772,10.0,0.0,-18.0592
163,13.469597,cubic,cubic,0.86,121.557,139.115,11.0,0.0,-11.295700000000002
164,13.546192,cubic,cubic,0.614,148.984,130.457,11.0,0.0,-14.284400000000002
165,13.578648,cubic,cubic,1.048,109.044,124.939,11.0,0.0,-9.8564
166,13.603584,cubic,cubic,1.061,57.577,124.932,11.0,0.0,-4.6967
167,13.6849,cubic,cubic,0.777,138.716,126.655,11.0,0.0,-13.094600000000002
168,13.733536,cubic,cubic,0.899,175.563,134.16,11.0,0.0,-16.6573
169,13.825415,cubic,cubic,0.982,91.775,136.435,11.0,0.0,-8.195500000000001
170,13.875493,cubic,cubic,0.982,50.242,116.509,11.0,0.0,-4.0422
171,13.955531,cubic,cubic,1.262,130.261,100.949,12.0,0.0,-11.7641
172,14.007626,cubic,cubic,1.897,51.184,80.87,8.0,5.0,-3.2214
173,14.031603,cubic,cubic,1.592,75.869,76.979,8.0,0.0,-5.9948999999999995
174,14.060723,cubic,cubic,1.158,105.235,80.393,8.0,0.0,-9.3655
175,14.116408,cubic,cubic,0.881,109.601,84.046,8.0,0.0,-10.0791
176,14.265435,cubic,cubic,1.091,204.64,99.301,9.0,0.0,-19.372999999999998
177,14.325301,cubic,cubic,0.699,59.87,112.413,10.0,0.0,-5.288
178,14.364974,cubic,cubic,0.621,99.255,110.768,10.0,0.0,-9.304499999999999
179,14.38949,cubic,cubic,1.741,64.092,101.85,10.0,0.0,-4.668200000000001
180,14.421362,cubic,cubic,1.807,56.523,96.185,10.0,0.0,-3.8453000000000004
181,14.471905,cubic,cubic,1.787,50.743,87.193,11.0,0.0,-3.287300000000001
182,14.552025,cubic,cubic,2.202,112.621,83.678,11.0,0.0,-9.0601
183,14.598446,cubic,cubic,1.746,46.168,81.15,11.0,0.0,-2.8708000000000005
184,14.73231,cubic,cubic,1.746,134.08,82.477,11.0,0.0,-11.662
185,14.779223,cubic,cubic,0.869,46.83,107.139,7.0,0.0,-3.814
186,14.858514,cubic,cubic,0.777,105.711,103.988,7.0,0.0,-9.794100000000002
187,14.914464,cubic,cubic,1.174,55.989,91.931,8.0,0.0,-4.424900000000001
188,14.949711,cubic,cubic,1.175,91.205,85.591,8.0,0.0,-7.9455
189,14.984685,cubic,cubic,1.016,70.252,83.674,8.0,0.0,-6.0092
190,15.178593,cubic,cubic,1.319,258.032,105.469,8.0,0.0,-24.4842
191,15.245087,cubic,cubic,0.479,67.398,136.713,10.0,0.0,-6.2608
192,15.278446,cubic,cubic,0.404,100.415,117.966,10.0,0.0,-9.637500000000001
193,15.434031,cubic,cubic,0.539,188.427,133.279,10.0,0.0,-18.3037
194,15.489376,cubic,cubic,0.745,55.84,140.353,10.0,0.0,-4.839
195,15.596543,cubic,cubic,0.615,162.267,143.092,10.0,0.0,-15.6117
196,15.710742,cubic,cubic,1.087,114.578,140.385,10.0,0.0,-10.370800000000001
197,15.779646,cubic,cubic,1.011,69.067,122.125,10.0,0.0,-5.8957
198,15.81102,cubic,cubic,1.011,100.152,119.379,11.0,0.0,-9.0042
199,15.935275,cubic,cubic,1.011,222.771,130.982,11.0,0.0,-21.2661
