step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
69,10.690808,vegas,vegas,0.615,8733.966,8636.223,65535.0,0.0,-872.7816
70,10.799183,veno,veno,0.68,7948.948,8266.433,65535.0,0.0,-794.2148000000001
71,10.890996,cubic,cubic,0.681,8040.411,8184.051,65535.0,0.0,-803.3601
72,11.01916,westwood,westwood,0.678,8168.28,8144.677,65535.0,0.0,-816.15
73,11.142629,bbr,bbr,0.682,8291.455,8198.087,65535.0,0.0,-828.4635000000001
74,11.291108,hybla,hybla,0.68,8439.918,8244.293,329.0,0.0,-843.3118000000001
75,11.378482,vegas,vegas,0.699,8377.74,8349.838,65535.0,0.0,-837.075
76,11.4811,veno,veno,0.741,8027.321,8268.705,65535.0,0.0,-801.9911000000001
77,11.553184,cubic,cubic,0.74,8049.456,8216.777,65535.0,0.0,-804.2056
78,11.660374,westwood,westwood,0.759,8015.244,8134.046,65535.0,0.0,-800.7654
79,11.72792,bbr,bbr,0.968,6315.407,7312.706,65535.0,0.0,-630.5727
80,11.811658,bbr,bbr,0.975,6284.012,6890.301,65535.0,0.0,-627.4262
81,11.920475,bbr,bbr,0.986,6323.138,6504.986,65535.0,0.0,-631.3278
82,11.97932,bbr,bbr,0.989,6287.946,6352.334,65535.0,0.0,-627.8056
83,12.037981,bbr,bbr,0.989,6346.322,6345.904,65535.0,0.0,-633.6432
84,12.13291,bbr,bbr,0.986,6441.159,6384.868,65535.0,0.0,-643.1299
85,12.220318,bbr,bbr,0.993,6460.185,6404.748,65535.0,0.0,-645.0255000000001
86,12.307735,bbr,bbr,0.993,6514.657,6454.036,65535.0,0.0,-650.4727
87,12.413877,bbr,bbr,0.989,6585.682,6522.46,65535.0,0.0,-657.5792
88,12.49203,bbr,bbr,0.986,6623.673,6567.282,65535.0,0.0,-661.3813
89,12.585058,bbr,bbr,0.988,6704.196,6605.984,65535.0,0.0,-669.4316
90,12.653353,bbr,bbr,0.988,6754.145,6697.366,65535.0,0.0,-674.4265
91,12.723454,bbr,bbr,0.997,6749.433,6727.957,65535.0,0.0,-673.9463000000001
92,12.78795,bbr,bbr,0.992,6808.779,6753.44,65535.0,0.0,-679.8859000000001
93,12.870306,bbr,bbr,0.997,6841.849,6814.194,65535.0,0.0,-683.1879000000001
94,12.979233,bbr,bbr,0.998,6927.334,6850.48,65535.0,0.0,-691.7354
95,13.089224,bbr,bbr,0.987,7030.223,6946.214,65535.0,0.0,-702.0353000000001
96,13.180026,bbr,bbr,0.988,7106.48,7012.695,65535.0,0.0,-709.66
97,13.273759,bbr,bbr,0.991,7160.101,7084.653,65535.0,0.0,-715.0191
98,13.369909,bbr,bbr,0.988,7248.313,7165.665,65535.0,0.0,-723.8433
99,13.470137,bbr,bbr,0.995,7251.882,7202.759,65535.0,0.0,-724.1932
