step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
64,2.961947,vegas,vegas,1.122,722.744,661.011,65.0,0.0,-71.1524
65,3.157285,vegas,vegas,1.057,856.747,693.138,65.0,0.0,-84.6177
66,3.22282,vegas,vegas,1.104,663.629,695.807,66.0,0.0,-65.25890000000001
67,3.294507,vegas,vegas,1.119,658.592,678.923,67.0,0.0,-64.7402
68,3.319112,vegas,vegas,1.117,683.331,677.805,67.0,0.0,-67.2161
69,3.354522,vegas,vegas,1.085,675.041,677.46,67.0,0.0,-66.41910000000001
70,3.378581,vegas,vegas,1.081,673.693,680.312,67.0,0.0,-66.28829999999999
71,3.41793,vegas,vegas,1.075,678.677,681.005,67.0,0.0,-66.7927
72,3.444276,vegas,vegas,1.075,705.156,684.024,67.0,0.0,-69.44059999999999
73,3.478431,vegas,vegas,1.074,650.711,681.526,68.0,0.0,-63.9971
74,3.511342,vegas,vegas,1.12,661.254,676.876,68.0,0.0,-65.0054
75,3.5491,vegas,vegas,1.139,670.486,676.287,68.0,0.0,-65.90960000000001
76,3.580201,vegas,vegas,1.042,619.012,660.784,68.0,0.0,-60.859199999999994
77,3.629517,vegas,vegas,1.074,668.129,661.702,68.0,0.0,-65.7389
78,3.693841,vegas,vegas,0.865,537.362,627.22,68.0,0.0,-52.871199999999995
79,3.750279,vegas,vegas,0.994,594.126,605.214,69.0,0.0,-58.4186
80,3.815283,vegas,vegas,1.082,659.052,610.921,69.0,0.0,-64.82320000000001
81,3.860286,vegas,vegas,1.142,703.856,627.805,69.0,0.0,-69.2436
82,3.890291,vegas,vegas,1.087,697.286,644.76,69.0,0.0,-68.6416
83,3.92179,vegas,vegas,1.095,688.946,656.274,70.0,0.0,-67.79960000000001
84,3.949502,vegas,vegas,1.096,710.537,668.361,70.0,0.0,-69.9577
85,4.002065,vegas,vegas,1.092,707.685,673.277,70.0,0.0,-69.6765
86,4.059089,vegas,vegas,1.133,680.329,683.062,70.0,0.0,-66.8999
87,4.114845,vegas,vegas,1.137,716.126,687.125,71.0,0.0,-70.4756
88,4.140248,vegas,vegas,1.092,695.921,695.053,71.0,0.0,-68.5001
89,4.171054,vegas,vegas,1.099,726.733,699.013,71.0,0.0,-71.5743
90,4.221509,vegas,vegas,1.091,742.777,708.247,71.0,0.0,-73.18670000000002
91,4.247058,vegas,vegas,1.091,735.989,713.185,72.0,0.0,-72.5079
92,4.289399,vegas,vegas,1.093,728.04,717.1,72.0,0.0,-71.711
93,4.318034,vegas,vegas,1.086,688.634,714.417,73.0,0.0,-67.7774
94,4.362566,vegas,vegas,1.134,668.06,706.471,73.0,0.0,-65.672
95,4.44344,vegas,vegas,1.166,744.8,706.026,74.0,0.0,-73.31400000000001
96,4.469117,vegas,vegas,1.153,716.719,711.608,74.0,0.0,-70.5189
97,4.498781,vegas,vegas,1.186,683.571,703.96,75.0,0.0,-67.1711
98,4.52992,vegas,vegas,1.103,654.196,692.845,75.0,0.0,-64.31660000000001
99,4.558382,vegas,vegas,1.13,668.113,684.856,76.0,0.0,-65.68130000000001
100,4.620334,vegas,vegas,1.163,709.744,687.967,76.0,0.0,-69.8114
101,4.650088,vegas,vegas,1.132,700.709,695.066,76.0,0.0,-68.93889999999999
102,4.721896,vegas,vegas,1.137,710.197,700.099,77.0,0.0,-69.8827
103,4.746779,vegas,vegas,1.098,735.495,706.41,77.0,0.0,-72.45150000000001
104,4.825723,vegas,vegas,1.096,766.544,717.553,78.0,0.0,-75.55839999999999
105,4.85871,vegas,vegas,1.124,718.471,728.162,79.0,0.0,-70.7231
106,4.914997,vegas,vegas,1.129,743.954,730.136,79.0,0.0,-73.26639999999999
107,4.954949,vegas,vegas,1.072,733.684,736.563,80.0,0.0,-72.29639999999999
108,5.022121,vegas,vegas,1.113,800.769,745.965,81.0,0.0,-78.96390000000001
109,5.051296,vegas,vegas,1.031,804.204,760.117,81.0,0.0,-79.3894
110,5.081108,vegas,vegas,1.035,811.3,771.558,82.0,0.0,-80.095
111,5.13443,vegas,vegas,1.028,845.114,780.753,82.0,0.0,-83.4834
112,5.176247,vegas,vegas,1.018,836.867,805.066,84.0,0.0,-82.6687
113,5.21739,vegas,vegas,1.013,838.223,813.676,85.0,0.0,-82.8093
114,5.267573,vegas,vegas,1.023,824.272,815.0,85.0,0.0,-81.40420000000002
115,5.30021,vegas,vegas,1.026,830.912,821.216,86.0,0.0,-82.06520000000002
116,5.329716,vegas,vegas,1.018,860.453,826.121,86.0,0.0,-85.0273
117,5.370735,vegas,vegas,0.996,872.038,838.852,87.0,0.0,-86.2078
118,5.412868,vegas,vegas,0.998,874.368,851.688,88.0,0.0,-86.4388
119,5.458307,vegas,vegas,0.98,919.835,860.207,88.0,0.0,-91.0035
120,5.508618,vegas,vegas,0.962,888.469,869.791,90.0,0.0,-87.8849
121,5.55109,vegas,vegas,0.999,888.115,875.508,91.0,0.0,-87.81250000000001
122,5.628557,vegas,vegas,1.054,899.633,875.293,92.0,0.0,-88.9093
123,5.693514,vegas,vegas,1.027,867.358,875.396,93.0,0.0,-85.7088
124,5.730617,vegas,vegas,1.036,880.758,876.388,95.0,0.0,-87.03980000000001
125,5.800707,vegas,vegas,1.028,862.02,879.052,96.0,0.0,-85.17399999999999
126,5.858352,vegas,vegas,1.075,902.643,882.001,97.0,0.0,-89.1893
127,5.899975,vegas,vegas,1.092,848.379,880.436,99.0,0.0,-83.7459
128,5.963647,vegas,vegas,1.095,902.306,880.594,100.0,0.0,-89.13560000000001
