step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
208,9.264937,illinois,illinois,1.111,3187.793,3085.264,449.0,0.0,-317.66830000000004
209,9.293798,illinois,illinois,1.126,3127.875,3107.085,453.0,0.0,-311.66150000000005
210,9.327034,illinois,illinois,1.115,3160.952,3119.189,455.0,0.0,-314.9802
211,9.355211,illinois,illinois,1.132,3129.977,3120.655,457.0,0.0,-311.8657
212,9.416144,illinois,illinois,1.125,3190.855,3129.43,458.0,0.0,-317.9605
213,9.453021,illinois,illinois,1.112,3205.883,3155.403,461.0,0.0,-319.4763
214,9.485019,illinois,illinois,1.129,3179.205,3165.367,463.0,0.0,-316.7915
215,9.539452,illinois,illinois,1.125,3233.324,3175.606,464.0,0.0,-322.2074
216,9.575379,illinois,illinois,1.112,3249.965,3198.168,466.0,0.0,-323.8845
217,9.613492,illinois,illinois,1.104,3278.729,3215.199,468.0,0.0,-326.76890000000003
218,9.654562,illinois,illinois,1.106,3289.543,3226.885,469.0,0.0,-327.84830000000005
219,9.686797,illinois,illinois,1.105,3300.548,3243.283,472.0,0.0,-328.9498
220,9.727023,illinois,illinois,1.105,3311.602,3258.416,474.0,0.0,-330.0552
221,9.77518,illinois,illinois,1.102,3359.689,3271.075,475.0,0.0,-334.86690000000004
222,9.813645,illinois,illinois,1.11,3317.347,3294.613,479.0,0.0,-330.6247
223,9.853111,illinois,illinois,1.114,3344.033,3304.546,481.0,0.0,-333.2893
224,9.897031,illinois,illinois,1.112,3340.249,3309.009,482.0,0.0,-332.9129
225,9.933787,illinois,illinois,1.114,3358.187,3322.648,484.0,0.0,-334.70470000000006
226,9.985618,illinois,illinois,1.111,3409.639,3333.522,485.0,0.0,-339.85290000000003
227,10.021952,illinois,illinois,1.114,3385.701,3351.548,488.0,0.0,-337.45610000000005
228,10.077574,illinois,illinois,1.111,3441.098,3366.918,490.0,0.0,-342.9988
229,10.115049,illinois,illinois,1.102,3450.889,3393.94,492.0,0.0,-343.98690000000005
230,10.182823,illinois,illinois,1.098,3467.255,3411.572,494.0,0.0,-345.6275
231,10.216667,illinois,illinois,1.101,3491.506,3434.992,497.0,0.0,-348.0496
232,10.265916,illinois,illinois,1.101,3500.846,3448.216,498.0,0.0,-348.9836
233,10.304847,illinois,illinois,1.098,3530.483,3466.673,501.0,0.0,-351.9503
234,10.33424,illinois,illinois,1.106,3504.114,3474.686,503.0,0.0,-349.3054
235,10.365768,illinois,illinois,1.112,3509.973,3481.8,505.0,0.0,-349.8853
236,10.436901,illinois,illinois,1.109,3542.051,3498.208,507.0,0.0,-353.09610000000004
237,10.49465,illinois,illinois,1.108,3558.417,3512.074,510.0,0.0,-354.7337
238,10.546597,illinois,illinois,1.112,3600.241,3527.535,512.0,0.0,-358.9121
239,10.57663,illinois,illinois,1.097,3630.119,3540.358,513.0,0.0,-361.91490000000005
240,10.604913,illinois,illinois,1.104,3597.561,3555.936,515.0,0.0,-358.6521000000001
241,10.635337,illinois,illinois,1.102,3627.794,3570.513,517.0,0.0,-361.67740000000003
242,10.663043,illinois,illinois,1.106,3624.826,3588.384,519.0,0.0,-361.37660000000005
243,10.687689,illinois,illinois,1.105,3599.085,3594.042,520.0,0.0,-358.8035
244,10.73638,illinois,illinois,1.117,3638.572,3600.162,521.0,0.0,-362.7402
245,10.772676,illinois,illinois,1.105,3675.1,3631.035,524.0,0.0,-366.405
246,10.806074,illinois,illinois,1.123,3640.068,3632.333,526.0,0.0,-362.88380000000006
247,10.844945,illinois,illinois,1.114,3679.029,3638.17,527.0,0.0,-366.78890000000007
248,10.876825,illinois,illinois,1.114,3691.076,3654.427,529.0,0.0,-367.9936000000001
249,10.916471,illinois,illinois,1.108,3710.866,3678.457,531.0,0.0,-369.97860000000003
250,10.950209,illinois,illinois,1.108,3726.295,3693.792,533.0,0.0,-371.5215
251,10.978555,illinois,illinois,1.12,3703.279,3692.248,535.0,0.0,-369.2079
252,11.03429,illinois,illinois,1.121,3739.405,3697.061,536.0,0.0,-372.81950000000006
253,11.064068,illinois,illinois,1.113,3751.992,3714.623,538.0,0.0,-374.0862
254,11.097621,illinois,illinois,1.11,3779.738,3726.19,539.0,0.0,-376.86379999999997
255,11.127784,illinois,illinois,1.109,3782.262,3752.963,542.0,0.0,-377.1172000000001
256,11.154047,illinois,illinois,1.122,3728.55,3747.405,544.0,0.0,-371.733
257,11.186426,illinois,illinois,1.121,3760.912,3748.644,546.0,0.0,-374.97020000000003
258,11.214619,illinois,illinois,1.118,3770.914,3759.703,548.0,0.0,-375.9734
259,11.265509,illinois,illinois,1.121,3821.76,3767.46,548.0,0.0,-381.05500000000006
